DateTime,Time,Open,MA20,CurClose,Vol,NextClose
2022.09.01 09:00:00,90,1.0017,1.0025,1.0014,4547,1.002
2022.09.01 09:30:00,930,1.0014,1.0024,1.002,4818,1.0025
2022.09.01 10:00:00,100,1.002,1.0024,1.0025,6263,1.003
2022.09.01 10:30:00,1030,1.0025,1.0025,1.003,5162,1.0033
2022.09.01 11:00:00,110,1.003,1.0026,1.0033,5889,1.0036
2022.09.01 11:30:00,1130,1.0033,1.0027,1.0036,5585,1.003
2022.09.01 12:00:00,120,1.0036,1.0027,1.003,4828,1.0028
2022.09.01 12:30:00,1230,1.003,1.0027,1.0028,4176,1.0015
2022.09.01 13:00:00,130,1.0028,1.0026,1.0015,3795,1.0019
2022.09.01 13:30:00,1330,1.0015,1.0025,1.0019,4306,1.0012
2022.09.01 14:00:00,140,1.0019,1.0024,1.0012,4107,1.0004
2022.09.01 14:30:00,1430,1.0012,1.0022,1.0004,4769,1.0003
2022.09.01 15:00:00,150,1.0004,1.002,1.0003,4456,0.9988
2022.09.01 15:30:00,1530,1.0003,1.0017,0.9988,7047,0.9985000000000001
2022.09.01 16:00:00,160,0.9988,1.0014,0.9985000000000001,6096,0.9981
2022.09.01 16:30:00,1630,0.9985000000000001,1.0011,0.9981,7336,0.995
2022.09.01 17:00:00,170,0.998,1.0005,0.995,10389,0.9932
2022.09.01 17:30:00,1730,0.995,0.9998,0.9932,10077,0.9933999999999999
2022.09.01 18:00:00,180,0.9931,0.9992,0.9933999999999999,8192,0.9948
2022.09.01 18:30:00,1830,0.9933999999999999,0.9988,0.9948,6344,0.9955000000000001
2022.09.01 19:00:00,190,0.9948,0.9985000000000001,0.9955000000000001,5454,0.9936
2022.09.01 19:30:00,1930,0.9955000000000001,0.998,0.9936,4437,0.9949
2022.09.01 20:00:00,200,0.9936,0.9977,0.9949,3605,0.9952
2022.09.01 20:30:00,2030,0.9949,0.9975000000000001,0.9952,3003,0.9957
2022.09.01 21:00:00,210,0.9953,0.9973,0.9957,4334,0.9944
2022.09.01 21:30:00,2130,0.9957,0.997,0.9944,3738,0.9948
2022.09.01 22:00:00,220,0.9944,0.9968,0.9948,3752,0.9944
2022.09.01 22:30:00,2230,0.9948,0.9966,0.9944,3048,0.9944
2022.09.01 23:00:00,230,0.9944,0.9964,0.9944,1017,0.9944
2022.09.01 23:30:00,2330,0.9944,0.9962,0.9944,1226,0.9947
2022.09.02 00:00:00,00,0.9944,0.9961,0.9947,756,0.9944
2022.09.02 00:30:00,030,0.9947,0.9959,0.9944,899,0.9945000000000001
2022.09.02 01:00:00,10,0.9944,0.9958,0.9945000000000001,784,0.9944
2022.09.02 01:30:00,130,0.9945000000000001,0.9956,0.9944,776,0.9948
2022.09.02 02:00:00,20,0.9944,0.9955000000000001,0.9948,739,0.9951
2022.09.02 02:30:00,230,0.9948,0.9955000000000001,0.9951,1214,0.9958
2022.09.02 03:00:00,30,0.9951,0.9955000000000001,0.9958,2202,0.9956
2022.09.02 03:30:00,330,0.9958,0.9955000000000001,0.9956,1722,0.9958
2022.09.02 04:00:00,40,0.9956,0.9956,0.9958,2586,0.9956
2022.09.02 04:30:00,430,0.9958,0.9956,0.9956,2928,0.9956
2022.09.02 05:00:00,50,0.9956,0.9956,0.9956,1816,0.9958
2022.09.02 05:30:00,530,0.9956,0.9956,0.9958,1446,0.9958
2022.09.02 06:00:00,60,0.9958,0.9956,0.9958,1464,0.9961
2022.09.02 06:30:00,630,0.9958,0.9957,0.9961,1074,0.9964
2022.09.02 07:00:00,70,0.9961,0.9957,0.9964,1589,0.9966
2022.09.02 07:30:00,730,0.9964,0.9958,0.9966,2129,0.9971
2022.09.02 08:00:00,80,0.9966,0.9959,0.9971,2722,0.9971
2022.09.02 08:30:00,830,0.9971,0.996,0.9971,2729,0.9964
2022.09.02 09:00:00,90,0.9971,0.9961,0.9964,3752,0.9974
2022.09.02 09:30:00,930,0.9965000000000001,0.9962,0.9974,4085,0.999
2022.09.02 10:00:00,100,0.9974,0.9965000000000001,0.999,5482,0.9988
2022.09.02 10:30:00,1030,0.999,0.9967,0.9988,4407,0.9983
2022.09.02 11:00:00,110,0.9988,0.9968,0.9983,3621,0.9972
2022.09.02 11:30:00,1130,0.9983,0.9969,0.9972,3577,0.998
2022.09.02 12:00:00,120,0.9972,0.997,0.998,3367,1.0004
2022.09.02 12:30:00,1230,0.998,0.9973,1.0004,4029,1.0001
2022.09.02 13:00:00,130,1.0004,0.9976,1.0001,4025,0.9997
2022.09.02 13:30:00,1330,1.0001,0.9978,0.9997,3573,0.9985000000000001
2022.09.02 14:00:00,140,0.9997,0.9978,0.9985000000000001,3687,0.9991
2022.09.02 14:30:00,1430,0.9985000000000001,0.998,0.9991,4772,1.0001
2022.09.02 15:00:00,150,0.9991,0.9982,1.0001,5366,1.001
2022.09.02 15:30:00,1530,1.0001,0.9984,1.001,13868,1.0008
2022.09.02 16:00:00,160,1.001,0.9987,1.0008,9045,0.9999
2022.09.02 16:30:00,1630,1.0008,0.9988,0.9999,10193,1.0004
2022.09.02 17:00:00,170,0.9999,0.9989,1.0004,8681,1.0025
2022.09.02 17:30:00,1730,1.0004,0.9993,1.0025,7727,1.0027
2022.09.02 18:00:00,180,1.0025,0.9996,1.0027,5999,1.003
2022.09.02 18:30:00,1830,1.0027,0.9999,1.003,4979,0.9986
2022.09.02 19:00:00,190,1.003,0.9998,0.9986,6084,0.9969
2022.09.02 19:30:00,1930,0.9985000000000001,0.9995000000000001,0.9969,7900,0.9952
2022.09.02 20:00:00,200,0.9969,0.9991,0.9952,7093,0.996
2022.09.02 20:30:00,2030,0.9952,0.9988,0.996,5054,0.9966
2022.09.02 21:00:00,210,0.996,0.9986,0.9966,4781,0.9965000000000001
2022.09.02 21:30:00,2130,0.9966,0.9984,0.9965000000000001,3774,0.9955000000000001
2022.09.02 22:00:00,220,0.9965000000000001,0.9981,0.9955000000000001,2817,0.9953
2022.09.02 22:30:00,2230,0.9955000000000001,0.9978,0.9953,3235,0.9956
2022.09.02 23:00:00,230,0.9953,0.9976,0.9956,1712,0.9957
2022.09.02 23:30:00,2330,0.9956,0.9974,0.9957,756,0.9928
2022.09.05 00:00:00,00,0.9918,0.997,0.9928,315,0.992
2022.09.05 00:30:00,030,0.9928,0.9965000000000001,0.992,652,0.9909
2022.09.05 01:00:00,10,0.9921,0.996,0.9909,2774,0.9921
2022.09.05 01:30:00,130,0.9909,0.9956,0.9921,2433,0.9919
2022.09.05 02:00:00,20,0.9921,0.9953,0.9919,1835,0.9908
2022.09.05 02:30:00,230,0.9919,0.9948,0.9908,1480,0.9918
2022.09.05 03:00:00,30,0.9907,0.9945000000000001,0.9918,3614,0.9915
2022.09.05 03:30:00,330,0.9918,0.9943,0.9915,3056,0.9918
2022.09.05 04:00:00,40,0.9915,0.994,0.9918,3326,0.9919
2022.09.05 04:30:00,430,0.9918,0.9938,0.9919,3621,0.9908
2022.09.05 05:00:00,50,0.9919,0.9935,0.9908,4370,0.9913
2022.09.05 05:30:00,530,0.9908,0.9933,0.9913,2955,0.9913999999999999
2022.09.05 06:00:00,60,0.9913,0.9931,0.9913999999999999,2153,0.9913
2022.09.05 06:30:00,630,0.9913999999999999,0.993,0.9913,2111,0.991
2022.09.05 07:00:00,70,0.9912,0.9928,0.991,1629,0.9905
2022.09.05 07:30:00,730,0.991,0.9926,0.9905,2067,0.9882
2022.09.05 08:00:00,80,0.9905,0.9921,0.9882,4127,0.9883999999999999
2022.09.05 08:30:00,830,0.9882,0.9918,0.9883999999999999,3439,0.9899
2022.09.05 09:00:00,90,0.9883999999999999,0.9916,0.9899,5014,0.9907
2022.09.05 09:30:00,930,0.9899,0.9915,0.9907,5060,0.9911
2022.09.05 10:00:00,100,0.9907,0.9915,0.9911,7197,0.9911
2022.09.05 10:30:00,1030,0.9911,0.9913999999999999,0.9911,6301,0.9922
2022.09.05 11:00:00,110,0.9911,0.9915,0.9922,5794,0.9911
2022.09.05 11:30:00,1130,0.9922,0.9915,0.9911,4102,0.9913999999999999
2022.09.05 12:00:00,120,0.991,0.9915,0.9913999999999999,4586,0.9923
2022.09.05 12:30:00,1230,0.9913999999999999,0.9915,0.9923,4241,0.9937
2022.09.05 13:00:00,130,0.9923,0.9917,0.9937,4226,0.9933
2022.09.05 13:30:00,1330,0.9937,0.9919,0.9933,4128,0.9912
2022.09.05 14:00:00,140,0.9933,0.9918,0.9912,3556,0.9916
2022.09.05 14:30:00,1430,0.9912,0.9918,0.9916,3914,0.9913999999999999
2022.09.05 15:00:00,150,0.9916,0.9918,0.9913999999999999,4844,0.9923
2022.09.05 15:30:00,1530,0.9913999999999999,0.9918,0.9923,4524,0.9925
2022.09.05 16:00:00,160,0.9923,0.9919,0.9925,4382,0.9925
2022.09.05 16:30:00,1630,0.9925,0.9919,0.9925,3522,0.9927
2022.09.05 17:00:00,170,0.9925,0.992,0.9927,2949,0.9919
2022.09.05 17:30:00,1730,0.9927,0.992,0.9919,3359,0.992
2022.09.05 18:00:00,180,0.992,0.992,0.992,2633,0.9929
2022.09.05 18:30:00,1830,0.992,0.9921,0.9929,2311,0.993
2022.09.05 19:00:00,190,0.9929,0.9922,0.993,1794,0.9929
2022.09.05 19:30:00,1930,0.993,0.9922,0.9929,1135,0.9931
2022.09.05 20:00:00,200,0.9929,0.9923,0.9931,501,0.993
2022.09.05 20:30:00,2030,0.9931,0.9923999999999999,0.993,390,0.9932
2022.09.05 21:00:00,210,0.993,0.9925,0.9932,583,0.9928
2022.09.05 21:30:00,2130,0.9932,0.9925,0.9928,549,0.993
2022.09.05 22:00:00,220,0.9928,0.9925,0.993,338,0.993
2022.09.05 22:30:00,2230,0.993,0.9926,0.993,388,0.9928
2022.09.05 23:00:00,230,0.993,0.9926,0.9928,513,0.9927
2022.09.05 23:30:00,2330,0.9928,0.9926,0.9927,1793,0.9928
2022.09.06 00:00:00,00,0.9923999999999999,0.9926,0.9928,164,0.9929
2022.09.06 00:30:00,030,0.9928,0.9927,0.9929,1513,0.9946
2022.09.06 01:00:00,10,0.9929,0.9928,0.9946,1261,0.9941
2022.09.06 01:30:00,130,0.9946,0.993,0.9941,1184,0.9944
2022.09.06 02:00:00,20,0.9941,0.9931,0.9944,1703,0.995
2022.09.06 02:30:00,230,0.9944,0.9933,0.995,2294,0.9959
2022.09.06 03:00:00,30,0.995,0.9935,0.9959,4437,0.9968
2022.09.06 03:30:00,330,0.9959,0.9938,0.9968,3496,0.9967
2022.09.06 04:00:00,40,0.9968,0.9941,0.9967,3344,0.9964
2022.09.06 04:30:00,430,0.9967,0.9943,0.9964,2784,0.9953
2022.09.06 05:00:00,50,0.9964,0.9944,0.9953,3147,0.9958
2022.09.06 05:30:00,530,0.9953,0.9945000000000001,0.9958,2557,0.9955000000000001
2022.09.06 06:00:00,60,0.9958,0.9946,0.9955000000000001,2131,0.9944
2022.09.06 06:30:00,630,0.9955000000000001,0.9946,0.9944,2158,0.9954
2022.09.06 07:00:00,70,0.9944,0.9947,0.9954,2102,0.9946
2022.09.06 07:30:00,730,0.9954,0.9947,0.9946,3369,0.9955000000000001
2022.09.06 08:00:00,80,0.9946,0.9948,0.9955000000000001,3622,0.9959
2022.09.06 08:30:00,830,0.9955000000000001,0.9949,0.9959,3881,0.9957
2022.09.06 09:00:00,90,0.9959,0.9949,0.9957,5026,0.9969
2022.09.06 09:30:00,930,0.9957,0.9951,0.9969,4992,0.9973
2022.09.06 10:00:00,100,0.9969,0.9953,0.9973,7875,0.9975000000000001
2022.09.06 10:30:00,1030,0.9973,0.9955000000000001,0.9975000000000001,6985,0.9956
2022.09.06 11:00:00,110,0.9975000000000001,0.9955000000000001,0.9956,5816,0.9957
2022.09.06 11:30:00,1130,0.9955000000000001,0.9956,0.9957,5546,0.9947
2022.09.06 12:00:00,120,0.9957,0.9955000000000001,0.9947,5297,0.9952
2022.09.06 12:30:00,1230,0.9947,0.9955000000000001,0.9952,4831,0.9937
2022.09.06 13:00:00,130,0.9952,0.9953,0.9937,6101,0.9925
2022.09.06 13:30:00,1330,0.9937,0.995,0.9925,5004,0.9929
2022.09.06 14:00:00,140,0.9925,0.9948,0.9929,4646,0.9923999999999999
2022.09.06 14:30:00,1430,0.9929,0.9946,0.9923999999999999,5335,0.9922
2022.09.06 15:00:00,150,0.9923,0.9944,0.9922,5702,0.99
2022.09.06 15:30:00,1530,0.9922,0.9939,0.99,6140,0.9896
2022.09.06 16:00:00,160,0.99,0.9935,0.9896,6791,0.9883999999999999
2022.09.06 16:30:00,1630,0.9896,0.993,0.9883999999999999,9382,0.9899
2022.09.06 17:00:00,170,0.9883999999999999,0.9927,0.9899,11444,0.9903999999999999
2022.09.06 17:30:00,1730,0.9899,0.9925,0.9903999999999999,9120,0.991
2022.09.06 18:00:00,180,0.9903999999999999,0.9923999999999999,0.991,7762,0.9911
2022.09.06 18:30:00,1830,0.991,0.9923,0.9911,7663,0.9911
2022.09.06 19:00:00,190,0.9911,0.9921,0.9911,6175,0.9908
2022.09.06 19:30:00,1930,0.9911,0.992,0.9908,5643,0.9905
2022.09.06 20:00:00,200,0.9908,0.9919,0.9905,5171,0.9899
2022.09.06 20:30:00,2030,0.9905,0.9917,0.9899,3689,0.99
2022.09.06 21:00:00,210,0.9899,0.9915,0.99,3820,0.9909
2022.09.06 21:30:00,2130,0.99,0.9915,0.9909,4177,0.9905
2022.09.06 22:00:00,220,0.9909,0.9913999999999999,0.9905,3674,0.9903
2022.09.06 22:30:00,2230,0.9905,0.9913,0.9903,2719,0.9902
2022.09.06 23:00:00,230,0.9903,0.9912,0.9902,982,0.9902
2022.09.06 23:30:00,2330,0.9902,0.9911,0.9902,699,0.9902
2022.09.07 00:00:00,00,0.9902,0.991,0.9902,505,0.9903999999999999
2022.09.07 00:30:00,030,0.9902,0.9909,0.9903999999999999,500,0.9903
2022.09.07 01:00:00,10,0.9903999999999999,0.9909,0.9903,698,0.9896
2022.09.07 01:30:00,130,0.9903,0.9908,0.9896,1123,0.9893
2022.09.07 02:00:00,20,0.9896,0.9906,0.9893,1315,0.9897
2022.09.07 02:30:00,230,0.9893,0.9905,0.9897,1025,0.9888
2022.09.07 03:00:00,30,0.9896,0.9903999999999999,0.9888,3713,0.989
2022.09.07 03:30:00,330,0.9888,0.9902,0.989,3709,0.989
2022.09.07 04:00:00,40,0.989,0.9901,0.989,3732,0.9889
2022.09.07 04:30:00,430,0.989,0.99,0.9889,3499,0.9888
2022.09.07 05:00:00,50,0.9889,0.9899,0.9888,3545,0.9883999999999999
2022.09.07 05:30:00,530,0.9888,0.9897,0.9883999999999999,2383,0.9881
2022.09.07 06:00:00,60,0.9883999999999999,0.9896,0.9881,3245,0.9886
2022.09.07 06:30:00,630,0.9881,0.9895,0.9886,2530,0.9881
2022.09.07 07:00:00,70,0.9886,0.9893999999999999,0.9881,2626,0.9892
2022.09.07 07:30:00,730,0.9881,0.9893,0.9892,3177,0.9893999999999999
2022.09.07 08:00:00,80,0.9892,0.9893999999999999,0.9893999999999999,2816,0.9892
2022.09.07 08:30:00,830,0.9895,0.9893,0.9892,2434,0.9896
2022.09.07 09:00:00,90,0.9892,0.9893999999999999,0.9896,4127,0.9906
2022.09.07 09:30:00,930,0.9896,0.9895,0.9906,4494,0.9893999999999999
2022.09.07 10:00:00,100,0.9906,0.9895,0.9893999999999999,5837,0.9923
2022.09.07 10:30:00,1030,0.9895,0.9897,0.9923,5291,0.9915
2022.09.07 11:00:00,110,0.9923,0.9899,0.9915,5212,0.9907
2022.09.07 11:30:00,1130,0.9915,0.99,0.9907,4064,0.9899
2022.09.07 12:00:00,120,0.9907,0.99,0.9899,5081,0.9909
2022.09.07 12:30:00,1230,0.9899,0.9901,0.9909,3845,0.9905
2022.09.07 13:00:00,130,0.9909,0.9901,0.9905,4446,0.9897
2022.09.07 13:30:00,1330,0.9905,0.9901,0.9897,4457,0.9896
2022.09.07 14:00:00,140,0.9897,0.99,0.9896,4975,0.9878
2022.09.07 14:30:00,1430,0.9896,0.9898,0.9878,6137,0.9893
2022.09.07 15:00:00,150,0.9878,0.9898,0.9893,5656,0.9892
2022.09.07 15:30:00,1530,0.9893,0.9897,0.9892,5328,0.9902
2022.09.07 16:00:00,160,0.9892,0.9898,0.9902,6325,0.9901
2022.09.07 16:30:00,1630,0.9902,0.9898,0.9901,7407,0.9935
2022.09.07 17:00:00,170,0.9901,0.9901,0.9935,8111,0.9948
2022.09.07 17:30:00,1730,0.9936,0.9906,0.9948,8614,0.9945000000000001
2022.09.07 18:00:00,180,0.9948,0.991,0.9945000000000001,6274,0.9939
2022.09.07 18:30:00,1830,0.9945000000000001,0.9912,0.9939,5198,0.9952
2022.09.07 19:00:00,190,0.9939,0.9916,0.9952,4333,0.9973
2022.09.07 19:30:00,1930,0.9952,0.9922,0.9973,5161,0.9993
2022.09.07 20:00:00,200,0.9973,0.9928,0.9993,4935,0.9996
2022.09.07 20:30:00,2030,0.9993,0.9935,0.9996,4591,0.9989
2022.09.07 21:00:00,210,0.9996,0.994,0.9989,3347,0.9982
2022.09.07 21:30:00,2130,0.9989,0.9944,0.9982,2872,0.9995000000000001
2022.09.07 22:00:00,220,0.9982,0.9949,0.9995000000000001,2771,1.0008
2022.09.07 22:30:00,2230,0.9995000000000001,0.9954,1.0008,2698,1.0006
2022.09.07 23:00:00,230,1.0008,0.9959,1.0006,1465,1.0005
2022.09.07 23:30:00,2330,1.0006,0.9964,1.0005,1324,1.0008
2022.09.08 00:00:00,00,0.9999,0.9968,1.0008,280,1.0007
2022.09.08 00:30:00,030,1.0008,0.9972,1.0007,328,1.0008
2022.09.08 01:00:00,10,1.0007,0.9975000000000001,1.0008,1745,1.0005
2022.09.08 01:30:00,130,1.0008,0.9978,1.0005,1237,0.9993
2022.09.08 02:00:00,20,1.0005,0.9979,0.9993,1334,0.9997
2022.09.08 02:30:00,230,0.9993,0.9981,0.9997,1165,0.9991
2022.09.08 03:00:00,30,0.9998,0.9982,0.9991,3251,0.9985000000000001
2022.09.08 03:30:00,330,0.9991,0.9982,0.9985000000000001,2914,0.999
2022.09.08 04:00:00,40,0.9985000000000001,0.9983,0.999,3494,0.9984
2022.09.08 04:30:00,430,0.999,0.9983,0.9984,3269,0.9988
2022.09.08 05:00:00,50,0.9984,0.9984,0.9988,2767,0.9987
2022.09.08 05:30:00,530,0.9988,0.9984,0.9987,2126,0.9987
2022.09.08 06:00:00,60,0.9987,0.9984,0.9987,3734,0.9985000000000001
2022.09.08 06:30:00,630,0.9987,0.9984,0.9985000000000001,2263,0.9994
2022.09.08 07:00:00,70,0.9985000000000001,0.9985000000000001,0.9994,1872,0.9989
2022.09.08 07:30:00,730,0.9994,0.9986,0.9989,1749,0.9995000000000001
2022.09.08 08:00:00,80,0.9989,0.9987,0.9995000000000001,2353,0.9997
2022.09.08 08:30:00,830,0.9995000000000001,0.9988,0.9997,3421,1.001
2022.09.08 09:00:00,90,0.9997,0.999,1.001,5148,0.9998
2022.09.08 09:30:00,930,1.001,0.999,0.9998,4348,0.9988
2022.09.08 10:00:00,100,0.9998,0.999,0.9988,6338,0.9981
2022.09.08 10:30:00,1030,0.9988,0.9989,0.9981,5894,0.9984
2022.09.08 11:00:00,110,0.9981,0.9989,0.9984,5839,0.9997
2022.09.08 11:30:00,1130,0.9984,0.999,0.9997,5192,1
2022.09.08 12:00:00,120,0.9997,0.9991,1,3385,0.9998
2022.09.08 12:30:00,1230,1,0.9991,0.9998,3846,1.0011
2022.09.08 13:00:00,130,0.9998,0.9993,1.0011,3797,1.0009
2022.09.08 13:30:00,1330,1.001,0.9995000000000001,1.0009,4550,1.0017
2022.09.08 14:00:00,140,1.0009,0.9997,1.0017,4459,1.0019
2022.09.08 14:30:00,1430,1.0017,0.9999,1.0019,5652,1.0009
2022.09.08 15:00:00,150,1.0019,1,1.0009,9273,1
2022.09.08 15:30:00,1530,1.0009,1,1,12419,0.9962
2022.09.08 16:00:00,160,1,0.9996,0.9962,12275,0.9964
2022.09.08 16:30:00,1630,0.9962,0.9993,0.9964,12745,0.9965000000000001
2022.09.08 17:00:00,170,0.9964,0.9991,0.9965000000000001,9957,0.9956
2022.09.08 17:30:00,1730,0.9965000000000001,0.9987,0.9956,8836,0.9959
2022.09.08 18:00:00,180,0.9956,0.9985000000000001,0.9959,6362,0.9953
2022.09.08 18:30:00,1830,0.9959,0.9982,0.9953,5654,0.9958
2022.09.08 19:00:00,190,0.9953,0.9979,0.9958,7868,0.9968
2022.09.08 19:30:00,1930,0.9958,0.9978,0.9968,4906,0.9992
2022.09.08 20:00:00,200,0.9968,0.998,0.9992,5564,0.9994
2022.09.08 20:30:00,2030,0.9992,0.9981,0.9994,4766,0.9995000000000001
2022.09.08 21:00:00,210,0.9993,0.9982,0.9995000000000001,4446,0.9991
2022.09.08 21:30:00,2130,0.9996,0.9983,0.9991,4320,0.9994
2022.09.08 22:00:00,220,0.9991,0.9984,0.9994,3618,0.9998
2022.09.08 22:30:00,2230,0.9994,0.9985000000000001,0.9998,2596,0.9999
2022.09.08 23:00:00,230,0.9999,0.9987,0.9999,1450,0.9994
2022.09.08 23:30:00,2330,0.9999,0.9987,0.9994,831,0.9998
2022.09.09 00:00:00,00,0.9994,0.9988,0.9998,120,0.9996
2022.09.09 00:30:00,030,0.9998,0.9989,0.9996,1248,1.0002
2022.09.09 01:00:00,10,0.9996,0.999,1.0002,920,1.0003
2022.09.09 01:30:00,130,1.0002,0.9992,1.0003,802,1.0006
2022.09.09 02:00:00,20,1.0003,0.9993,1.0006,793,1.0009
2022.09.09 02:30:00,230,1.0007,0.9995000000000001,1.0009,1208,1.0032
2022.09.09 03:00:00,30,1.0009,0.9998,1.0032,3248,1.0044
2022.09.09 03:30:00,330,1.0032,1.0002,1.0044,3795,1.0049
2022.09.09 04:00:00,40,1.0044,1.0007,1.0049,3138,1.0051
2022.09.09 04:30:00,430,1.0049,1.0011,1.0051,3125,1.0067
2022.09.09 05:00:00,50,1.0051,1.0016,1.0067,2709,1.0067
2022.09.09 05:30:00,530,1.0067,1.0021,1.0067,2535,1.0082
2022.09.09 06:00:00,60,1.0067,1.0027,1.0082,3121,1.0068
2022.09.09 06:30:00,630,1.0082,1.0031,1.0068,3642,1.0078
2022.09.09 07:00:00,70,1.0069,1.0036,1.0078,3587,1.0072
2022.09.09 07:30:00,730,1.0078,1.0039,1.0072,3003,1.0064
2022.09.09 08:00:00,80,1.0072,1.0041,1.0064,2918,1.0067
2022.09.09 08:30:00,830,1.0064,1.0044,1.0067,2893,1.0066
2022.09.09 09:00:00,90,1.0067,1.0046,1.0066,4168,1.0069
2022.09.09 09:30:00,930,1.0066,1.0048,1.0069,4595,1.0109
2022.09.09 10:00:00,100,1.0068,1.0054,1.0109,8150,1.0096
2022.09.09 10:30:00,1030,1.0109,1.0058,1.0096,6152,1.0104
2022.09.09 11:00:00,110,1.0096,1.0062,1.0104,5645,1.0106
2022.09.09 11:30:00,1130,1.0104,1.0066,1.0106,5727,1.0088
2022.09.09 12:00:00,120,1.0106,1.0068,1.0088,4952,1.0087
2022.09.09 12:30:00,1230,1.0088,1.007,1.0087,3776,1.0088
2022.09.09 13:00:00,130,1.0087,1.0072,1.0088,4197,1.0073
2022.09.09 13:30:00,1330,1.0088,1.0072,1.0073,4513,1.006
2022.09.09 14:00:00,140,1.0074,1.0071,1.006,5308,1.0037
2022.09.09 14:30:00,1430,1.006,1.0068,1.0037,5988,1.004
2022.09.09 15:00:00,150,1.0037,1.0065,1.004,5137,1.0044
2022.09.09 15:30:00,1530,1.004,1.0063,1.0044,6740,1.0048
2022.09.09 16:00:00,160,1.0044,1.0062,1.0048,7209,1.0049
2022.09.09 16:30:00,1630,1.0048,1.006,1.0049,8886,1.0045
2022.09.09 17:00:00,170,1.0049,1.0059,1.0045,7685,1.0041
2022.09.09 17:30:00,1730,1.0045,1.0057,1.0041,6226,1.0035
2022.09.09 18:00:00,180,1.0041,1.0055,1.0035,5326,1.0045
2022.09.09 18:30:00,1830,1.0035,1.0054,1.0045,4078,1.0044
2022.09.09 19:00:00,190,1.0045,1.0053,1.0044,4153,1.0053
2022.09.09 19:30:00,1930,1.0044,1.0053,1.0053,3569,1.0049
2022.09.09 20:00:00,200,1.0054,1.0053,1.0049,2703,1.0043
2022.09.09 20:30:00,2030,1.0049,1.0052,1.0043,1766,1.0044
2022.09.09 21:00:00,210,1.0043,1.0051,1.0044,2698,1.0043
2022.09.09 21:30:00,2130,1.0044,1.005,1.0043,2663,1.0045
2022.09.09 22:00:00,220,1.0043,1.005,1.0045,2023,1.0045
2022.09.09 22:30:00,2230,1.0045,1.0049,1.0045,1260,1.0043
2022.09.09 23:00:00,230,1.0045,1.0049,1.0043,1046,1.0045
2022.09.09 23:30:00,2330,1.0043,1.0048,1.0045,734,1.0086
2022.09.12 00:00:00,00,1.0102,1.0052,1.0086,409,1.0091
2022.09.12 00:30:00,030,1.0084,1.0056,1.0091,210,1.0067
2022.09.12 01:00:00,10,1.0091,1.0057,1.0067,2802,1.0067
2022.09.12 01:30:00,130,1.0067,1.0058,1.0067,1418,1.0069
2022.09.12 02:00:00,20,1.0067,1.0059,1.0069,1242,1.007
2022.09.12 02:30:00,230,1.0069,1.006,1.007,1367,1.0066
2022.09.12 03:00:00,30,1.007,1.006,1.0066,2642,1.007
2022.09.12 03:30:00,330,1.0066,1.0061,1.007,2443,1.0078
2022.09.12 04:00:00,40,1.007,1.0063,1.0078,2771,1.0088
2022.09.12 04:30:00,430,1.0078,1.0065,1.0088,2847,1.0091
2022.09.12 05:00:00,50,1.0088,1.0068,1.0091,2320,1.0081
2022.09.12 05:30:00,530,1.0091,1.0069,1.0081,2946,1.0084
2022.09.12 06:00:00,60,1.0081,1.007,1.0084,1917,1.0081
2022.09.12 06:30:00,630,1.0084,1.0071,1.0081,1996,1.0074
2022.09.12 07:00:00,70,1.0081,1.0072,1.0074,2517,1.0077
2022.09.12 07:30:00,730,1.0074,1.0072,1.0077,1905,1.0087
2022.09.12 08:00:00,80,1.0077,1.0074,1.0087,2250,1.009
2022.09.12 08:30:00,830,1.0087,1.0075,1.009,2749,1.0094
2022.09.12 09:00:00,90,1.0091,1.0077,1.0094,4246,1.0143
2022.09.12 09:30:00,930,1.0094,1.0083,1.0143,5495,1.0195
2022.09.12 10:00:00,100,1.0144,1.0094,1.0195,9107,1.0174
2022.09.12 10:30:00,1030,1.0195,1.0102,1.0174,6833,1.018
2022.09.12 11:00:00,110,1.0174,1.0109,1.018,6287,1.0191
2022.09.12 11:30:00,1130,1.018,1.0117,1.0191,5658,1.0173
2022.09.12 12:00:00,120,1.0191,1.0122,1.0173,4926,1.0147
2022.09.12 12:30:00,1230,1.0173,1.0125,1.0147,4362,1.0135
2022.09.12 13:00:00,130,1.0146,1.0126,1.0135,5702,1.0136
2022.09.12 13:30:00,1330,1.0135,1.0127,1.0136,4805,1.0133
2022.09.12 14:00:00,140,1.0136,1.0127,1.0133,3953,1.0143
2022.09.12 14:30:00,1430,1.0133,1.0129,1.0143,4880,1.0138
2022.09.12 15:00:00,150,1.0143,1.013,1.0138,6976,1.0141
2022.09.12 15:30:00,1530,1.0138,1.0131,1.0141,5928,1.0121
2022.09.12 16:00:00,160,1.0141,1.013,1.0121,7096,1.0123
2022.09.12 16:30:00,1630,1.0121,1.0129,1.0123,7329,1.0127
2022.09.12 17:00:00,170,1.0124,1.0129,1.0127,5698,1.0128
2022.09.12 17:30:00,1730,1.0127,1.0129,1.0128,6273,1.0129
2022.09.12 18:00:00,180,1.0128,1.0129,1.0129,4755,1.0125
2022.09.12 18:30:00,1830,1.0129,1.0129,1.0125,4029,1.0129
2022.09.12 19:00:00,190,1.0125,1.0129,1.0129,4221,1.0143
